COL9A3	activation	ITGAV
COL9A3	activation	ITGA8
COL9A3	activation	ITGB1
COL9A3	activation	ITGB5
COL9A3	activation	ITGB8
COL9A3	activation	PTK2
FN1	activation	ITGA6
FN1	activation	ITGA2
FN1	activation	ITGA2B
FN1	activation	ITGA3
FN1	activation	ITGA5
FN1	activation	ITGA7
FN1	activation	ITGA9
FN1	activation	ITGAV
FN1	activation	ITGA8
FN1	activation	ITGB1
FN1	activation	ITGB5
FN1	activation	ITGB8
FN1	activation	PTK2
LAMA1	activation	ITGA6
LAMA1	activation	ITGA2
LAMA1	activation	ITGA2B
LAMA1	activation	ITGA3
LAMA1	activation	ITGA5
LAMA1	activation	ITGA7
LAMA1	activation	ITGA9
LAMA1	activation	ITGAV
LAMA1	activation	ITGA8
LAMA1	activation	ITGB1
LAMA1	activation	ITGB5
LAMA1	activation	ITGB8
LAMA1	activation	PTK2
TNC	activation	ITGA6
TNC	activation	ITGA2
TNC	activation	ITGA2B
TNC	activation	ITGA3
TNC	activation	ITGA5
TNC	activation	ITGA7
TNC	activation	ITGA9
TNC	activation	ITGAV
TNC	activation	ITGA8
TNC	activation	ITGB1
TNC	activation	ITGB5
TNC	activation	ITGB8
TNC	activation	PTK2
LAMA2	activation	ITGA6
LAMA2	activation	ITGA2
LAMA2	activation	ITGA2B
LAMA2	activation	ITGA3
LAMA2	activation	ITGA5
LAMA2	activation	ITGA7
LAMA2	activation	ITGA9
LAMA2	activation	ITGAV
LAMA2	activation	ITGA8
LAMA2	activation	ITGB1
LAMA2	activation	ITGB5
LAMA2	activation	ITGB8
LAMA2	activation	PTK2
LAMA3	activation	ITGA6
LAMA3	activation	ITGA2
LAMA3	activation	ITGA2B
LAMA3	activation	ITGA3
LAMA3	activation	ITGA5
LAMA3	activation	ITGA7
LAMA3	activation	ITGA9
LAMA3	activation	ITGAV
LAMA3	activation	ITGA8
LAMA3	activation	ITGB1
LAMA3	activation	ITGB5
LAMA3	activation	ITGB8
LAMA3	activation	PTK2
LAMA5	activation	ITGA6
LAMA5	activation	ITGA2
LAMA5	activation	ITGA2B
LAMA5	activation	ITGA3
LAMA5	activation	ITGA5
LAMA5	activation	ITGA7
LAMA5	activation	ITGA9
LAMA5	activation	ITGAV
LAMA5	activation	ITGA8
LAMA5	activation	ITGB1
LAMA5	activation	ITGB5
LAMA5	activation	ITGB8
LAMA5	activation	PTK2
LAMB1	activation	ITGA6
LAMB1	activation	ITGA2
LAMB1	activation	ITGA2B
LAMB1	activation	ITGA3
LAMB1	activation	ITGA5
LAMB1	activation	ITGA7
LAMB1	activation	ITGA9
LAMB1	activation	ITGAV
LAMB1	activation	ITGA8
LAMB1	activation	ITGB1
LAMB1	activation	ITGB5
LAMB1	activation	ITGB8
LAMB1	activation	PTK2
LAMB2	activation	ITGA6
LAMB2	activation	ITGA2
LAMB2	activation	ITGA2B
LAMB2	activation	ITGA3
LAMB2	activation	ITGA5
LAMB2	activation	ITGA7
LAMB2	activation	ITGA9
LAMB2	activation	ITGAV
LAMB2	activation	ITGA8
LAMB2	activation	ITGB1
LAMB2	activation	ITGB5
LAMB2	activation	ITGB8
LAMB2	activation	PTK2
LAMC1	activation	ITGA6
LAMC1	activation	ITGA2
LAMC1	activation	ITGA2B
LAMC1	activation	ITGA3
LAMC1	activation	ITGA5
LAMC1	activation	ITGA7
LAMC1	activation	ITGA9
LAMC1	activation	ITGAV
LAMC1	activation	ITGA8
LAMC1	activation	ITGB1
LAMC1	activation	ITGB5
LAMC1	activation	ITGB8
LAMC1	activation	PTK2
LAMC2	activation	ITGA6
LAMC2	activation	ITGA2
LAMC2	activation	ITGA2B
LAMC2	activation	ITGA3
LAMC2	activation	ITGA5
LAMC2	activation	ITGA7
LAMC2	activation	ITGA9
LAMC2	activation	ITGAV
LAMC2	activation	ITGA8
LAMC2	activation	ITGB1
LAMC2	activation	ITGB5
LAMC2	activation	ITGB8
LAMC2	activation	PTK2
THBS3	activation	ITGA6
THBS3	activation	ITGA2
THBS3	activation	ITGA2B
THBS3	activation	ITGA3
THBS3	activation	ITGA5
THBS3	activation	ITGA7
THBS3	activation	ITGA9
THBS3	activation	ITGAV
THBS3	activation	ITGA8
THBS3	activation	ITGB1
THBS3	activation	ITGB5
THBS3	activation	ITGB8
THBS3	activation	PTK2
THBS4	activation	ITGA6
THBS4	activation	ITGA2
THBS4	activation	ITGA2B
THBS4	activation	ITGA3
THBS4	activation	ITGA5
THBS4	activation	ITGA7
THBS4	activation	ITGA9
THBS4	activation	ITGAV
THBS4	activation	ITGA8
THBS4	activation	ITGB1
THBS4	activation	ITGB5
THBS4	activation	ITGB8
THBS4	activation	PTK2
TNR	activation	ITGA6
TNR	activation	ITGA2
TNR	activation	ITGA2B
TNR	activation	ITGA3
TNR	activation	ITGA5
TNR	activation	ITGA7
TNR	activation	ITGA9
TNR	activation	ITGAV
TNR	activation	ITGA8
TNR	activation	ITGB1
TNR	activation	ITGB5
TNR	activation	ITGB8
TNR	activation	PTK2
TNXB	activation	ITGA6
TNXB	activation	ITGA2
TNXB	activation	ITGA2B
TNXB	activation	ITGA3
TNXB	activation	ITGA5
TNXB	activation	ITGA7
TNXB	activation	ITGA9
TNXB	activation	ITGAV
TNXB	activation	ITGA8
TNXB	activation	ITGB1
TNXB	activation	ITGB5
TNXB	activation	ITGB8
TNXB	activation	PTK2
VWF	activation	ITGA6
VWF	activation	ITGA2
VWF	activation	ITGA2B
VWF	activation	ITGA3
VWF	activation	ITGA5
VWF	activation	ITGA7
VWF	activation	ITGA9
VWF	activation	ITGAV
VWF	activation	ITGA8
VWF	activation	ITGB1
VWF	activation	ITGB5
VWF	activation	ITGB8
VWF	activation	PTK2
RAC1	activation	PIK3CA
RAC1	activation	PIK3CB
RAC1	activation	PIK3CD
RAC1	activation	PIK3R1
RAC1	activation	PIK3R3
JAK1	activation	PIK3CA
JAK1	activation	PIK3CB
JAK1	activation	PIK3CD
JAK1	activation	PIK3R1
JAK1	activation	PIK3R3
JAK2	activation	PIK3CA
JAK2	activation	PIK3CB
JAK2	activation	PIK3CD
JAK2	activation	PIK3R1
JAK2	activation	PIK3R3
IL7	activation	EPOR
IL7	activation	GHR
IL7	activation	IFNAR1
IL7	activation	IL3RA
IL7	activation	PRLR
IL7	activation	OSMR
IL7	activation	JAK1
IL7	activation	JAK2
CREB3	activation	BCL2
CREB3	activation	MCL1
CREB1	activation	BCL2
CREB1	activation	MCL1
ATF2	activation	BCL2
ATF2	activation	MCL1
ATF6B	activation	BCL2
ATF6B	activation	MCL1
CREB3L4	activation	BCL2
CREB3L4	activation	MCL1
ATF4	activation	BCL2
ATF4	activation	MCL1
CREB3L2	inhibition	BCL2
CREB3L2	inhibition	MCL1
CREB3L1	inhibition	BCL2
CREB3L1	inhibition	MCL1
CREB5	inhibition	BCL2
CREB5	inhibition	MCL1
PIK3AP1	inhibition	PIK3CA
PIK3AP1	inhibition	PIK3CB
PIK3AP1	inhibition	PIK3CD
PIK3AP1	inhibition	PIK3R1
PIK3AP1	inhibition	PIK3R3
MTCP1	inhibition	AKT3
MTCP1	inhibition	AKT1
MTCP1	inhibition	AKT2
MTCP1	effect	AKT2
NR4A1	inhibition	RXRA
NR4A1	effect	RXRA
NR4A1	inhibition	BCL2
NR4A1	effect	BCL2
MAGI1	activation	PTEN
MAGI2	activation	PTEN
PRKAG2	activation	ELAVL1
PRKAG2	activation	PFKFB1
PRKAG2	activation	PFKFB2
PRKAG2	activation	PFKFB3
PRKAG2	activation	PFKFB4
PRKAG2	activation	EEF2K
PRKAG2	activation	PPARGC1A
PRKAG2	activation	MLYCD
PRKAG2	activation	CRTC2
PRKAG2	activation	GYS1
PRKAG2	activation	GYS2
PRKAG2	activation	LIPE
PRKAG2	activation	HMGCR
PRKAG2	activation	ACACB
PRKAG2	activation	ACACA
PRKAG2	activation	MTOR
PRKAG2	activation	RPTOR
PRKAG2	activation	TBC1D1
PRKAG2	activation	SREBF1
PRKAG2	activation	CFTR
PRKAG2	activation	TSC1
PRKAG2	activation	TSC2
PRKAA1	activation	ELAVL1
PRKAA1	activation	PFKFB1
PRKAA1	activation	PFKFB2
PRKAA1	activation	PFKFB3
PRKAA1	activation	PFKFB4
PRKAA1	activation	EEF2K
PRKAA1	activation	PPARGC1A
PRKAA1	activation	MLYCD
PRKAA1	activation	CRTC2
PRKAA1	activation	GYS1
PRKAA1	activation	GYS2
PRKAA1	activation	LIPE
PRKAA1	inhibition	HMGCR
PRKAA1	inhibition	ACACB
PRKAA1	inhibition	ACACA
PRKAA1	inhibition	MTOR
PRKAA1	inhibition	RPTOR
PRKAA1	inhibition	TBC1D1
PRKAA1	inhibition	SREBF1
PRKAA1	inhibition	CFTR
PRKAA2	inhibition	ELAVL1
PRKAA2	inhibition	PFKFB1
PRKAA2	inhibition	PFKFB2
PRKAA2	inhibition	PFKFB3
PRKAA2	inhibition	PFKFB4
PRKAA2	inhibition	EEF2K
PRKAA2	inhibition	PPARGC1A
PRKAA2	activation	MLYCD
PRKAA2	effect	MLYCD
PRKAA2	activation	CRTC2
PRKAA2	effect	CRTC2
PRKAA2	activation	GYS1
PRKAA2	effect	GYS1
PRKAA2	activation	GYS2
PRKAA2	effect	GYS2
PRKAA2	activation	LIPE
PRKAA2	effect	LIPE
PRKAA2	activation	HMGCR
PRKAA2	effect	HMGCR
PRKAA2	activation	ACACB
PRKAA2	effect	ACACB
PRKAA2	activation	ACACA
PRKAA2	effect	ACACA
PRKAA2	effect	MTOR
PRKAA2	effect	RPTOR
PRKAA2	activation	TBC1D1
PRKAA2	effect	TBC1D1
PRKAA2	activation	SREBF1
PRKAA2	effect	SREBF1
PRKAA2	activation	CFTR
PRKAA2	effect	CFTR
PRKAA2	effect	TSC1
PRKAA2	effect	TSC2
PRKAB1	activation	ELAVL1
PRKAB1	effect	ELAVL1
PRKAB1	activation	PFKFB1
PRKAB1	effect	PFKFB1
PRKAB1	activation	PFKFB2
PRKAB1	effect	PFKFB2
PRKAB1	activation	PFKFB3
PRKAB1	effect	PFKFB3
PRKAB1	activation	PFKFB4
PRKAB1	effect	PFKFB4
PRKAB1	activation	EEF2K
PRKAB1	effect	EEF2K
PRKAB1	activation	PPARGC1A
PRKAB1	effect	PPARGC1A
PRKAB1	activation	MLYCD
PRKAB1	effect	MLYCD
PRKAB1	activation	CRTC2
PRKAB1	effect	CRTC2
PRKAB1	activation	GYS1
PRKAB1	effect	GYS1
PRKAB1	activation	GYS2
PRKAB1	effect	GYS2
PRKAB1	activation	LIPE
PRKAB1	effect	LIPE
PRKAB1	activation	HMGCR
PRKAB1	effect	HMGCR
PRKAB1	activation	ACACB
PRKAB1	effect	ACACB
PRKAB1	activation	ACACA
PRKAB1	effect	ACACA
PRKAB1	activation	MTOR
PRKAB1	effect	MTOR
PRKAB1	activation	RPTOR
PRKAB1	effect	RPTOR
PRKAB1	activation	TBC1D1
PRKAB1	effect	TBC1D1
PRKAB1	activation	SREBF1
PRKAB1	effect	SREBF1
PRKAB1	activation	CFTR
PRKAB1	effect	CFTR
PRKAB1	activation	TSC1
PRKAB1	effect	TSC1
PRKAB1	activation	TSC2
PRKAB1	effect	TSC2
PRKAB2	activation	ELAVL1
PRKAB2	effect	ELAVL1
PRKAB2	activation	PFKFB1
PRKAB2	effect	PFKFB1
PRKAB2	activation	PFKFB2
PRKAB2	effect	PFKFB2
PRKAB2	activation	PFKFB3
PRKAB2	effect	PFKFB3
PRKAB2	activation	PFKFB4
PRKAB2	effect	PFKFB4
PRKAB2	activation	EEF2K
PRKAB2	effect	EEF2K
PRKAB2	activation	PPARGC1A
PRKAB2	effect	PPARGC1A
PRKAB2	activation	MLYCD
PRKAB2	effect	MLYCD
PRKAB2	activation	CRTC2
PRKAB2	effect	CRTC2
PRKAB2	activation	GYS1
PRKAB2	effect	GYS1
PRKAB2	activation	GYS2
PRKAB2	effect	GYS2
PRKAB2	activation	LIPE
PRKAB2	effect	LIPE
PRKAB2	activation	HMGCR
PRKAB2	effect	HMGCR
PRKAB2	activation	ACACB
PRKAB2	effect	ACACB
PRKAB2	activation	ACACA
PRKAB2	effect	ACACA
PRKAB2	activation	MTOR
PRKAB2	effect	MTOR
PRKAB2	activation	RPTOR
PRKAB2	effect	RPTOR
PRKAB2	activation	TBC1D1
PRKAB2	effect	TBC1D1
PRKAB2	activation	SREBF1
PRKAB2	effect	SREBF1
PRKAB2	activation	CFTR
PRKAB2	effect	CFTR
PRKAB2	activation	TSC1
PRKAB2	effect	TSC1
PRKAB2	activation	TSC2
PRKAB2	effect	TSC2
PRKAG1	activation	ELAVL1
PRKAG1	effect	ELAVL1
PRKAG1	inhibition	PFKFB1
PRKAG1	effect	PFKFB1
PRKAG1	inhibition	PFKFB2
PRKAG1	effect	PFKFB2
PRKAG1	inhibition	PFKFB3
PRKAG1	effect	PFKFB3
PRKAG1	inhibition	PFKFB4
PRKAG1	effect	PFKFB4
PRKAG1	inhibition	EEF2K
PRKAG1	effect	EEF2K
PRKAG1	inhibition	PPARGC1A
PRKAG1	effect	PPARGC1A
PRKAG1	inhibition	MLYCD
PRKAG1	effect	MLYCD
PRKAG1	inhibition	CRTC2
PRKAG1	effect	CRTC2
PRKAG1	inhibition	GYS1
PRKAG1	effect	GYS1
PRKAG1	inhibition	GYS2
PRKAG1	effect	GYS2
PRKAG1	inhibition	LIPE
PRKAG1	effect	LIPE
PRKAG1	inhibition	HMGCR
PRKAG1	effect	HMGCR
PRKAG1	inhibition	ACACB
PRKAG1	effect	ACACB
PRKAG1	inhibition	ACACA
PRKAG1	effect	ACACA
PRKAG1	inhibition	MTOR
PRKAG1	effect	MTOR
PRKAG1	inhibition	RPTOR
PRKAG1	effect	RPTOR
PRKAG1	inhibition	TBC1D1
PRKAG1	effect	TBC1D1
PRKAG1	inhibition	SREBF1
PRKAG1	effect	SREBF1
PRKAG1	inhibition	CFTR
PRKAG1	effect	CFTR
PRKAG1	inhibition	TSC1
PRKAG1	effect	TSC1
PRKAG1	inhibition	TSC2
PRKAG1	effect	TSC2
INSR	inhibition	IRS1
INSR	effect	IRS1
INSR	inhibition	IRS2
INSR	effect	IRS2
AKT3	effect	TSC1
AKT3	effect	TSC2
AKT1	effect	TSC1
AKT1	effect	TSC2
AKT2	inhibition	TSC1
AKT2	effect	TSC2
PDPK1	effect	AKT2
IRS1	inhibition	PIK3CA
IRS1	effect	PIK3CA
IRS1	inhibition	PIK3CB
IRS1	effect	PIK3CB
IRS1	inhibition	PIK3CD
IRS1	effect	PIK3CD
IRS1	inhibition	PIK3R1
IRS1	effect	PIK3R1
IRS2	inhibition	PIK3CA
IRS2	inhibition	PIK3CB
IRS2	inhibition	PIK3CD
IRS2	inhibition	PIK3R1
IRS2	inhibition	PIK3R3
IGF1R	inhibition	IRS1
IGF1R	effect	IRS1
IGF1R	inhibition	IRS2
IGF1R	effect	IRS2
FOXO1	inhibition	FOXO1
FOXO1	effect	FOXO1
FOXO1	inhibition	FOXO3
FOXO1	effect	FOXO3
FOXO3	inhibition	FOXO1
FOXO3	effect	FOXO1
FOXO3	inhibition	FOXO3
FOXO3	effect	FOXO3
STK11	inhibition	PRKAG2
STK11	effect	PRKAG2
PPARGC1A	activation	PPARGC1A
CAMKK2	activation	PRKAG2
MTOR	inhibition	PPARG
MTOR	effect	PPARG
MTOR	inhibition	EIF4EBP1
RPTOR	inhibition	RPS6KB1
RPTOR	inhibition	RPS6KB2
RPTOR	inhibition	PPARG
RPTOR	inhibition	EIF4EBP1
RPTOR	inhibition	ULK1
SREBF1	activation	FASN
SREBF1	activation	ACACA
SREBF1	inhibition	SCD
SREBF1	inhibition	SCD5
EEF2K	inhibition	EEF2
CRTC2	inhibition	PCK2
CRTC2	inhibition	PPARGC1A
TBC1D1	inhibition	RAB10
TBC1D1	inhibition	RAB8A
TBC1D1	effect	RAB8A
TBC1D1	inhibition	RAB14
TBC1D1	effect	RAB14
TBC1D1	inhibition	RAB2A
TBC1D1	effect	RAB2A
TBC1D1	inhibition	RAB11B
TBC1D1	effect	RAB11B
STRADB	inhibition	PRKAG2
STRADB	effect	PRKAG2
STRADB	activation	PRKAA2
STRADB	activation	PRKAB1
STRADB	inhibition	PRKAB2
STRADB	inhibition	PRKAG1
STRADA	inhibition	PRKAG2
STRADA	inhibition	PRKAB1
STRADA	inhibition	PRKAB2
STRADA	inhibition	PRKAG1
CAB39	inhibition	PRKAG2
CAB39	inhibition	PRKAB1
CAB39	inhibition	PRKAB2
CAB39	activation	PRKAG1
CAB39	effect	PRKAG1
CAB39L	activation	PRKAG2
CAB39L	effect	PRKAG2
CAB39L	activation	PRKAA1
CAB39L	effect	PRKAA2
CAB39L	activation	PRKAB1
CAB39L	effect	PRKAB1
CAB39L	activation	PRKAB2
CAB39L	effect	PRKAB2
CAB39L	activation	PRKAG1
CAB39L	effect	PRKAG1
ELAVL1	activation	CCNA2
ELAVL1	effect	CCNA2
RHEB	effect	RPTOR
TSC1	effect	RHEB
MAP3K7	activation	PRKAG2
MAP3K7	effect	PRKAG2
MAP3K7	effect	PRKAA1
MAP3K7	effect	PRKAA2
MAP3K7	activation	PRKAB1
MAP3K7	effect	PRKAB1
MAP3K7	activation	PRKAB2
MAP3K7	effect	PRKAB2
MAP3K7	activation	PRKAG1
MAP3K7	effect	PRKAG1
CREB3	activation	CRTC2
CREB3	effect	CRTC2
CREB1	activation	CRTC2
CREB1	effect	CRTC2
CREB3L4	activation	CRTC2
CREB3L4	effect	CRTC2
CREB3L2	activation	CRTC2
CREB3L2	effect	CRTC2
CREB3L1	activation	CRTC2
CREB3L1	effect	CRTC2
CREB5	activation	CRTC2
CREB5	effect	CRTC2
BCL2L1	activation	BAK1
TP53	activation	BID
TP53	activation	APAF1
BCL2	effect	BAK1
BIRC2	effect	CASP9
BIRC2	effect	CASP3
BIRC2	activation	CASP7
XIAP	inhibition	CASP3
XIAP	inhibition	CASP7
BIRC5	inhibition	CASP3
BIRC5	inhibition	CASP7
CASP9	inhibition	PARP2
CASP9	inhibition	PARP3
CASP9	inhibition	PARP1
CASP9	inhibition	PARP4
CASP9	inhibition	CASP6
CASP9	inhibition	CASP3
CASP9	inhibition	CASP7
CASP7	inhibition	PARP2
CASP7	inhibition	PARP3
CASP7	inhibition	PARP1
CASP7	inhibition	PARP4
CASP7	inhibition	ACTB
CASP7	inhibition	ACTG1
CASP3	inhibition	SPTAN1
CASP3	inhibition	PARP2
CASP3	inhibition	PARP3
CASP3	inhibition	PARP1
CASP3	inhibition	PARP4
CASP3	inhibition	DFFA
CASP3	inhibition	ACTB
CASP3	inhibition	ACTG1
BAD	inhibition	BCL2
NFKB1	inhibition	PTPN13
NFKB1	inhibition	CFLAR
NFKB1	inhibition	BIRC2
NFKB1	inhibition	XIAP
NFKB1	effect	XIAP
NFKB1	inhibition	BIRC5
NFKB1	effect	BIRC5
NFKB1	inhibition	GADD45G
NFKB1	effect	GADD45G
NFKB1	inhibition	GADD45A
NFKB1	effect	GADD45A
NFKB1	inhibition	GADD45B
NFKB1	effect	GADD45B
RELA	activation	PTPN13
RELA	effect	PTPN13
RELA	activation	CFLAR
RELA	effect	CFLAR
RELA	effect	BIRC2
RELA	effect	XIAP
RELA	activation	BIRC5
RELA	effect	BIRC5
RELA	effect	GADD45G
RELA	effect	GADD45A
RELA	effect	GADD45B
CASP6	activation	LMNA
CASP6	activation	LMNB1
CASP6	activation	LMNB2
CASP6	activation	ACTB
CASP6	activation	ACTG1
CHUK	activation	NFKBIA
IKBKG	activation	NFKBIA
TRAF2	activation	DAB2IP
TRAF2	activation	MAP3K5
IL3RA	activation	HRAS
IL3RA	activation	KRAS
IL3RA	activation	NRAS
IL3RA	activation	PIK3CA
IL3RA	activation	PIK3CB
IL3RA	activation	PIK3CD
IL3RA	activation	PIK3R1
IL3RA	activation	PIK3R3
TNFRSF1A	activation	FADD
TNFRSF10B	activation	FADD
TNFRSF10A	activation	FADD
SEPTIN4	activation	BIRC2
SEPTIN4	activation	XIAP
SEPTIN4	activation	BIRC5
HTRA2	activation	BIRC2
HTRA2	activation	XIAP
HTRA2	inhibition	BIRC5
ERN1	inhibition	MAP3K5
DAXX	inhibition	MAP3K5
MAP3K5	inhibition	MAPK8
MAP3K5	inhibition	MAPK9
MAP3K5	inhibition	MAPK10
MAPK8	inhibition	BCL2L1
MAPK8	inhibition	BCL2
MAPK8	inhibition	BID
MAPK8	inhibition	BAD
MAPK8	inhibition	JUN
MAPK8	inhibition	FOS
MAPK9	inhibition	BCL2L1
MAPK9	inhibition	BCL2
MAPK9	inhibition	BID
MAPK9	inhibition	BAD
MAPK9	inhibition	JUN
MAPK9	inhibition	FOS
MAPK10	inhibition	BCL2L1
MAPK10	inhibition	BCL2
MAPK10	inhibition	BID
MAPK10	inhibition	BAD
MAPK10	inhibition	JUN
MAPK10	inhibition	FOS
DAB2IP	inhibition	MAP3K5
JUN	inhibition	TP53
JUN	inhibition	BCL2L11
JUN	inhibition	HRK
FOS	inhibition	TP53
FOS	inhibition	BCL2L11
FOS	inhibition	HRK
BCL2L11	inhibition	BCL2L1
BCL2L11	inhibition	BCL2
BCL2L11	inhibition	BAX
CTSC	inhibition	BCL2L1
CTSC	inhibition	BCL2
CTSC	inhibition	BIRC2
CTSC	inhibition	XIAP
CTSC	inhibition	BIRC5
CTSC	inhibition	BID
CTSB	inhibition	BCL2L1
CTSB	inhibition	BCL2
CTSB	inhibition	BIRC2
CTSB	inhibition	XIAP
CTSB	inhibition	BIRC5
CTSB	inhibition	BID
CTSH	inhibition	BCL2L1
CTSH	inhibition	BCL2
CTSH	inhibition	BIRC2
CTSH	inhibition	XIAP
CTSH	inhibition	BIRC5
CTSH	inhibition	BID
CTSK	activation	BCL2L1
CTSK	activation	BCL2
CTSK	activation	BIRC2
CTSK	activation	XIAP
CTSK	activation	BIRC5
CTSK	activation	BID
CTSL	activation	BCL2L1
CTSL	activation	BCL2
CTSL	activation	BIRC2
CTSL	activation	XIAP
CTSL	activation	BIRC5
CTSL	activation	BID
CTSO	activation	BCL2L1
CTSO	activation	BCL2
CTSO	activation	BIRC2
CTSO	activation	XIAP
CTSO	activation	BIRC5
CTSO	inhibition	BID
CTSS	inhibition	BCL2L1
CTSS	inhibition	BCL2
CTSS	inhibition	BIRC2
CTSS	inhibition	XIAP
CTSS	inhibition	BIRC5
CTSS	inhibition	BID
DDIT3	inhibition	BCL2L1
DDIT3	inhibition	BCL2
EIF2AK3	inhibition	EIF2S1
EIF2S1	inhibition	ATF4
ATF4	inhibition	DDIT3
CASP2	inhibition	BID
PIDD1	inhibition	BID
MCL1	activation	BCL2L11
MAPK1	activation	BCL2
MAPK3	activation	BCL2
FOXO1	activation	ATG5
FOXO3	activation	ATG5
MTOR	activation	RB1CC1
MTOR	activation	ATG13
MTOR	activation	ATG101
RPTOR	activation	RB1CC1
RPTOR	activation	ATG13
RPTOR	activation	ATG101
AKT3	activation	ADCY1
AKT3	activation	ADCY2
AKT3	activation	ADCY3
AKT3	activation	ADCY5
AKT3	activation	ADCY6
AKT3	activation	ADCY7
AKT3	activation	ADCY9
AKT3	activation	RPTOR
AKT1	activation	ADCY1
AKT1	activation	ADCY2
AKT1	activation	ADCY3
AKT1	activation	ADCY5
AKT1	activation	ADCY6
AKT1	activation	ADCY7
AKT1	activation	ADCY9
AKT1	activation	RPTOR
AKT2	activation	ADCY1
AKT2	activation	ADCY2
AKT2	activation	ADCY3
AKT2	activation	ADCY5
AKT2	activation	ADCY6
AKT2	activation	ADCY7
AKT2	activation	ADCY9
AKT2	activation	RPTOR
HRAS	effect	PIK3CA
PRKACA	activation	FOXO1
PRKACA	effect	FOXO1
PRKACA	activation	FOXO3
PRKACA	effect	FOXO3
PRKACA	activation	EHMT2
PRKACA	effect	EHMT2
PRKACA	activation	EHMT1
PRKACA	effect	EHMT1
PRKACB	activation	FOXO1
PRKACB	effect	FOXO1
PRKACB	activation	FOXO3
PRKACB	effect	FOXO3
PRKACB	activation	EHMT2
PRKACB	effect	EHMT2
PRKACB	activation	EHMT1
PRKACB	effect	EHMT1
PRKAG2	inhibition	MTOR
PRKAG2	inhibition	RPTOR
PRKAG2	inhibition	FOXO1
PRKAG2	inhibition	FOXO3
PRKAG2	inhibition	TSC2
PRKAG2	inhibition	TSC1
PRKAA1	effect	RPTOR
PRKAA1	inhibition	FOXO1
PRKAA1	inhibition	FOXO3
PRKAA1	effect	TSC2
PRKAA1	effect	TSC1
PRKAA2	inhibition	MTOR
PRKAA2	inhibition	RPTOR
PRKAA2	inhibition	FOXO1
PRKAA2	inhibition	FOXO3
PRKAG1	activation	MTOR
PRKAG1	activation	RPTOR
PRKAG1	activation	TSC2
PRKAG1	activation	TSC1
SESN3	activation	PRKAG2
SESN3	activation	PRKAA1
SESN3	activation	PRKAA2
SESN3	activation	PRKAB1
SESN3	inhibition	PRKAB2
SESN3	inhibition	PRKAG1
SESN1	inhibition	PRKAG2
SESN1	inhibition	PRKAA1
SESN1	inhibition	PRKAA2
SESN1	inhibition	PRKAB1
SESN1	inhibition	PRKAB2
SESN1	inhibition	PRKAG1
SESN2	inhibition	PRKAG2
SESN2	activation	PRKAA1
SESN2	activation	PRKAA2
SESN2	activation	PRKAB1
SESN2	activation	PRKAB2
SESN2	activation	PRKAG1
ADIPOR1	activation	APPL1
ADIPOR2	activation	APPL1
SIRT1	activation	PPARGC1A
SIRT1	effect	PPARGC1A
SIRT1	activation	BAX
SIRT1	effect	BAX
SIRT1	activation	TP53
SIRT1	effect	TP53
SIRT1	activation	NFKB1
SIRT1	effect	NFKB1
SIRT1	activation	RELA
SIRT1	effect	RELA
SIRT1	inhibition	PPARG
SIRT1	inhibition	FOXO1
SIRT1	inhibition	FOXO3
CAMKK2	inhibition	PRKAG2
CAMKK2	effect	PRKAG2
CAMKK2	inhibition	PRKAA1
CAMKK2	effect	PRKAA1
CAMKK2	inhibition	PRKAA2
CAMKK2	effect	PRKAA2
CAMKK2	inhibition	PRKAB1
CAMKK2	effect	PRKAB1
CAMKK2	inhibition	PRKAB2
CAMKK2	effect	PRKAB2
CAMKK2	inhibition	PRKAG1
CAMKK2	effect	PRKAG1
CAMKK2	inhibition	CAMK4
CAMKK2	effect	CAMK4
CAMK4	inhibition	PPARGC1A
CAMK4	effect	PPARGC1A
FOXO3	activation	SOD1
FOXO3	activation	CRYAB
FOXO3	activation	HSPA1A
FOXO3	activation	HSPA1B
FOXO3	activation	HSPA2
FOXO3	activation	HSPA8
MTOR	activation	EIF4EBP2
RPTOR	activation	EIF4EBP2
AKT3	activation	PRKAG2
AKT3	activation	PRKAA1
AKT3	activation	PRKAA2
AKT3	activation	PRKAB1
AKT3	activation	PRKAB2
AKT3	activation	PRKAG1
AKT1	activation	PRKAG2
AKT1	activation	PRKAA1
AKT1	activation	PRKAA2
AKT1	activation	PRKAB1
AKT1	activation	PRKAB2
AKT1	activation	PRKAG1
AKT2	activation	PRKAG2
AKT2	activation	PRKAA1
AKT2	activation	PRKAA2
AKT2	activation	PRKAB1
AKT2	activation	PRKAB2
AKT2	activation	PRKAG1
IGF1R	inhibition	PIK3R3
HRAS	effect	PIK3CB
HRAS	effect	PIK3CD
HRAS	effect	PIK3R1
HRAS	effect	PIK3R3
KRAS	effect	PIK3CA
PRKACB	inhibition	FOXO1
PRKACB	inhibition	FOXO3
EIF4EBP2	inhibition	SOD1
EIF4EBP2	inhibition	CRYAB
EIF4EBP2	inhibition	HSPA1A
EIF4EBP2	inhibition	HSPA1B
EIF4EBP2	inhibition	HSPA2
EIF4EBP2	inhibition	HSPA8
SIRT1	activation	FOXO3
SIRT1	activation	FOXO1
HDAC1	activation	SIRT1
HDAC2	activation	SIRT1
CASP9	activation	CASP7
BIRC2	inhibition	CASP3
XIAP	inhibition	CASP9
